"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"EST","FISHLAND","TOT","USD","A","2008",81021370.492253,
"EST","FISHLAND","TOT","USD","A","2009",58357900.484973,
"EST","FISHLAND","TOT","USD","A","2010",68950461.195738,
"EST","FISHLAND","TOT","USD","A","2011",84613724.560382,
"EST","FISHLAND","TOT","USD","A","2012",71968694.370123,
"EST","FISHLAND","TOT","USD","A","2013",79673808.770884,
"EST","FISHLAND","TOT","USD","A","2014",70747229.855301,
"EST","FISHLAND","TOT","USD","A","2015",63776731.417204,
"EST","FISHLAND","TOT","USD","A","2016",59774055.538766,
"EST","FISHLAND","TOT","USD","A","2017",69797880.937784,
"EST","FISHLAND","TOT","USD","A","2018",73087715.78811,
"EST","FISHLAND","TOT","USD","A","2019",84954754.909903,
"EST","FISHLAND","TOT","USD","A","2020",61482376.037623,
"IDN","FISHLAND","TOT","TONNE","A","2005",4408499,
"IDN","FISHLAND","TOT","TONNE","A","2006",4512191,
"IDN","FISHLAND","TOT","TONNE","A","2007",4734280,
"IDN","FISHLAND","TOT","TONNE","A","2008",4701933,
"IDN","FISHLAND","TOT","TONNE","A","2009",4812235,
"IDN","FISHLAND","TOT","TONNE","A","2010",5386309,
"IDN","FISHLAND","TOT","TONNE","A","2011",5753051,
"IDN","FISHLAND","TOT","TONNE","A","2012",5856860,
"IDN","FISHLAND","TOT","TONNE","A","2013",6125187,
"IDN","FISHLAND","TOT","TONNE","A","2014",6458735,
"IDN","FISHLAND","TOT","TONNE","A","2015",6689688,
"IDN","FISHLAND","TOT","TONNE","A","2016",6542258,
"IDN","FISHLAND","TOT","TONNE","A","2017",6688738.9262801,
"IDN","FISHLAND","TOT","TONNE","A","2018",7195527.0705112,
"IDN","FISHLAND","TOT","USD","A","2005",3427927615.1113,
"IDN","FISHLAND","TOT","USD","A","2006",4055304112.9842,
"IDN","FISHLAND","TOT","USD","A","2007",4926539297.4085,
"IDN","FISHLAND","TOT","USD","A","2008",4821932827.9841,
"IDN","FISHLAND","TOT","USD","A","2009",4772856245.5641,
"IDN","FISHLAND","TOT","USD","A","2010",6563152678.931,
"IDN","FISHLAND","TOT","USD","A","2011",7356884062.858,
"IDN","FISHLAND","TOT","USD","A","2012",7698086506.734,
"IDN","FISHLAND","TOT","USD","A","2013",8917368515.5629,
"IDN","FISHLAND","TOT","USD","A","2014",8382813576.3804,
"IDN","FISHLAND","TOT","USD","A","2015",8221365471.9608,
"IDN","FISHLAND","TOT","USD","A","2017",13441255479.052,
"LVA","FISHLAND","TOT","TONNE","A","2004",125031,
"LVA","FISHLAND","TOT","TONNE","A","2005",150261,
"LVA","FISHLAND","TOT","TONNE","A","2006",140061,
"LVA","FISHLAND","TOT","TONNE","A","2007",154966,
"LVA","FISHLAND","TOT","TONNE","A","2008",157585,
"LVA","FISHLAND","TOT","TONNE","A","2009",162889,
"LVA","FISHLAND","TOT","TONNE","A","2010",164489,
"LVA","FISHLAND","TOT","TONNE","A","2011",154679,
"LVA","FISHLAND","TOT","TONNE","A","2012",94111,
"LVA","FISHLAND","TOT","TONNE","A","2013",115715,
"LVA","FISHLAND","TOT","TONNE","A","2014",119263,
"LVA","FISHLAND","TOT","TONNE","A","2015",81303,
"LVA","FISHLAND","TOT","TONNE","A","2016",114655,
"LVA","FISHLAND","TOT","TONNE","A","2017",117913.37,"C"
"LVA","FISHLAND","TOT","TONNE","A","2018",135234.981,"C"
"LVA","FISHLAND","TOT","TONNE","A","2019",110588.914,
"LVA","FISHLAND","TOT","TONNE","A","2020",103264.951,
"LVA","FISHLAND","TOT","USD","A","2004",35148765.880402,
"LVA","FISHLAND","TOT","USD","A","2005",39802692.222392,
"LVA","FISHLAND","TOT","USD","A","2006",45820328.609427,
"LVA","FISHLAND","TOT","USD","A","2007",53803639.092203,
"LVA","FISHLAND","TOT","USD","A","2008",65579153.174077,
"LVA","FISHLAND","TOT","USD","A","2009",61298239.019553,
"LVA","FISHLAND","TOT","USD","A","2010",55951042.059058,
"LVA","FISHLAND","TOT","USD","A","2011",63018654.808647,
"LVA","FISHLAND","TOT","USD","A","2012",37259633.855252,
"LVA","FISHLAND","TOT","USD","A","2013",56541302.388994,
"LVA","FISHLAND","TOT","USD","A","2014",60099856.768614,
"LVA","FISHLAND","TOT","USD","A","2015",41068392.575673,
"LVA","FISHLAND","TOT","USD","A","2016",56665361.919762,
"LVA","FISHLAND","TOT","USD","A","2017",38849427.909476,"C"
"LVA","FISHLAND","TOT","USD","A","2018",50046324.334258,"C"
"LVA","FISHLAND","TOT","USD","A","2019",39924692.483119,
"LVA","FISHLAND","TOT","USD","A","2020",49675617.051533,
"LTU","FISHLAND","TOT","TONNE","A","2004",12403.081422,
"LTU","FISHLAND","TOT","TONNE","A","2005",10040.69061,
"LTU","FISHLAND","TOT","TONNE","A","2006",100998.668532,
"LTU","FISHLAND","TOT","TONNE","A","2007",154647.973411,
"LTU","FISHLAND","TOT","TONNE","A","2008",28933.91645,
"LTU","FISHLAND","TOT","TONNE","A","2009",32913.12793,
"LTU","FISHLAND","TOT","TONNE","A","2010",33106.31691,
"LTU","FISHLAND","TOT","TONNE","A","2011",30659.66359,
"LTU","FISHLAND","TOT","TONNE","A","2012",28373.88771,
"LTU","FISHLAND","TOT","TONNE","A","2013",79814.30417,
"LTU","FISHLAND","TOT","TONNE","A","2014",142882.28945,
"LTU","FISHLAND","TOT","TONNE","A","2015",68558.71488,
"LTU","FISHLAND","TOT","TONNE","A","2016",95380.69571,
"LTU","FISHLAND","TOT","TONNE","A","2017",88674.882,
"LTU","FISHLAND","TOT","TONNE","A","2018",68954.611,
"LTU","FISHLAND","TOT","TONNE","A","2019",103947.442,
"LTU","FISHLAND","TOT","TONNE","A","2020",87154.49,
"LTU","FISHLAND","TOT","USD","A","2004",9186849.3395597,
"LTU","FISHLAND","TOT","USD","A","2005",11046176.579016,
"LTU","FISHLAND","TOT","USD","A","2006",152942799.58496,
"LTU","FISHLAND","TOT","USD","A","2007",225141075.51627,
"LTU","FISHLAND","TOT","USD","A","2008",33856009.894202,
"LTU","FISHLAND","TOT","USD","A","2009",37475844.66818,
"LTU","FISHLAND","TOT","USD","A","2010",54858345.490741,
"LTU","FISHLAND","TOT","USD","A","2011",37835873.293156,
"LTU","FISHLAND","TOT","USD","A","2012",34148666.960394,
"LTU","FISHLAND","TOT","USD","A","2013",105872447.41492,
"LTU","FISHLAND","TOT","USD","A","2014",184176840.48094,
"LTU","FISHLAND","TOT","USD","A","2015",70854225.486128,
"LTU","FISHLAND","TOT","USD","A","2016",115438446.68608,
"LTU","FISHLAND","TOT","USD","A","2017",70107102.079129,
"LTU","FISHLAND","TOT","USD","A","2018",69840649.938436,
"LTU","FISHLAND","TOT","USD","A","2019",95966196.967411,
"LTU","FISHLAND","TOT","USD","A","2020",78397645.840836,
"PER","FISHLAND","TOT","TONNE","A","1995",8886966,
"PER","FISHLAND","TOT","TONNE","A","1996",9486465,
"PER","FISHLAND","TOT","TONNE","A","1997",7837650,
"PER","FISHLAND","TOT","TONNE","A","1998",4310271,
"PER","FISHLAND","TOT","TONNE","A","1999",8392378,
"PER","FISHLAND","TOT","TONNE","A","2000",10626323,
"PER","FISHLAND","TOT","TONNE","A","2001",7955955,
"PER","FISHLAND","TOT","TONNE","A","2002",8741397,
"PER","FISHLAND","TOT","TONNE","A","2003",6060984,
"PER","FISHLAND","TOT","TONNE","A","2004",9574257,
"PER","FISHLAND","TOT","TONNE","A","2005",9353292,
"PER","FISHLAND","TOT","TONNE","A","2006",6983459,
"PER","FISHLAND","TOT","TONNE","A","2007",7178697,
"PER","FISHLAND","TOT","TONNE","A","2008",7362905,
"PER","FISHLAND","TOT","TONNE","A","2009",6887735,
"PER","FISHLAND","TOT","TONNE","A","2010",4261607,
"PER","FISHLAND","TOT","TONNE","A","2011",8218191,
"PER","FISHLAND","TOT","TONNE","A","2012",4819159,
"PER","FISHLAND","TOT","TONNE","A","2013",5849192,
"PER","FISHLAND","TOT","TONNE","A","2014",3574371,
"PER","FISHLAND","TOT","TONNE","A","2015",4806361,
"PER","FISHLAND","TOT","TONNE","A","2016",3806660,
"PER","FISHLAND","TOT","TONNE","A","2017",4156539,
"PER","FISHLAND","TOT","TONNE","A","2018",7189172.468,
"PER","FISHLAND","TOT","TONNE","A","2019",4832529.157,
"PER","FISHLAND","TOT","TONNE","A","2020",5658916.509,
"SVN","FISHLAND","TOT","TONNE","A","2006",934.3,
"SVN","FISHLAND","TOT","TONNE","A","2007",916.4,
"SVN","FISHLAND","TOT","TONNE","A","2008",693.5,
"SVN","FISHLAND","TOT","TONNE","A","2009",865.8,
"SVN","FISHLAND","TOT","TONNE","A","2010",763.2,
"SVN","FISHLAND","TOT","TONNE","A","2011",718.6,
"SVN","FISHLAND","TOT","TONNE","A","2012",328.6,
"SVN","FISHLAND","TOT","TONNE","A","2013",236.5,
"SVN","FISHLAND","TOT","TONNE","A","2014",251,
"SVN","FISHLAND","TOT","TONNE","A","2015",194,
"SVN","FISHLAND","TOT","TONNE","A","2016",152.0581,
"SVN","FISHLAND","TOT","TONNE","A","2017",127.86578,
"SVN","FISHLAND","TOT","TONNE","A","2018",126.25884,
"SVN","FISHLAND","TOT","TONNE","A","2019",120.07596,
"SVN","FISHLAND","TOT","TONNE","A","2020",155.90598,
"SVN","FISHLAND","TOT","USD","A","2006",1847158.0771753,
"SVN","FISHLAND","TOT","USD","A","2007",2534949.9540777,
"SVN","FISHLAND","TOT","USD","A","2008",2074258.2335793,
"SVN","FISHLAND","TOT","USD","A","2009",2341676.8662466,
"SVN","FISHLAND","TOT","USD","A","2010",2631586.0635246,
"SVN","FISHLAND","TOT","USD","A","2011",2843796.2929433,
"SVN","FISHLAND","TOT","USD","A","2012",1874182.9827529,
"SVN","FISHLAND","TOT","USD","A","2013",1624377.809365,
"SVN","FISHLAND","TOT","USD","A","2014",1681811.2943043,
"SVN","FISHLAND","TOT","USD","A","2015",1396237.955198,
"SVN","FISHLAND","TOT","USD","A","2016",1256420.9001105,
"SVN","FISHLAND","TOT","USD","A","2017",994814.29749987,
"SVN","FISHLAND","TOT","USD","A","2018",1072766.0488211,
"SVN","FISHLAND","TOT","USD","A","2019",977896.06600243,
"SVN","FISHLAND","TOT","USD","A","2020",1394698.8038136,
"TWN","FISHLAND","TOT","TONNE","A","1997",980389.022,
"TWN","FISHLAND","TOT","TONNE","A","1998",1045740.00901,
"TWN","FISHLAND","TOT","TONNE","A","1999",1071467.23419,
"TWN","FISHLAND","TOT","TONNE","A","2000",1076549.92408,
"TWN","FISHLAND","TOT","TONNE","A","2001",982480.34277,
"TWN","FISHLAND","TOT","TONNE","A","2002",1029263.67339,
"TWN","FISHLAND","TOT","TONNE","A","2003",1110675.61919,
"TWN","FISHLAND","TOT","TONNE","A","2004",947071.54166,
"TWN","FISHLAND","TOT","TONNE","A","2005",987537.61163,
"TWN","FISHLAND","TOT","TONNE","A","2006",963314.31936,
"TWN","FISHLAND","TOT","TONNE","A","2007",1178337.47177,
"TWN","FISHLAND","TOT","TONNE","A","2008",1009448.12245,
"TWN","FISHLAND","TOT","TONNE","A","2009",802531.25874,
"TWN","FISHLAND","TOT","TONNE","A","2010",854086.22601,
"TWN","FISHLAND","TOT","TONNE","A","2011",893802.45823,
"TWN","FISHLAND","TOT","TONNE","A","2012",908081.91701,
"TWN","FISHLAND","TOT","TONNE","A","2013",925300.78167,
"TWN","FISHLAND","TOT","TONNE","A","2014",1068374.90235,
"TWN","FISHLAND","TOT","TONNE","A","2015",985586.28611,
"TWN","FISHLAND","TOT","TONNE","A","2016",749888.12299,
"TWN","FISHLAND","TOT","TONNE","A","2017",744047.1754,
"TWN","FISHLAND","TOT","TONNE","A","2018",801198.58633,
"TWN","FISHLAND","TOT","TONNE","A","2019",744831.20802,
"TWN","FISHLAND","TOT","TONNE","A","2020",606463.49144,
"TWN","FISHLAND","TOT","USD","A","1997",2293704169.0343,
"TWN","FISHLAND","TOT","USD","A","1998",1880535255.83,
"TWN","FISHLAND","TOT","USD","A","1999",1924199924.3396,
"TWN","FISHLAND","TOT","USD","A","2000",1991129275.261,
"TWN","FISHLAND","TOT","USD","A","2001",1796957630.8204,
"TWN","FISHLAND","TOT","USD","A","2002",1739185874.4429,
"TWN","FISHLAND","TOT","USD","A","2003",1847717578.4864,
"TWN","FISHLAND","TOT","USD","A","2004",1972521835.7369,
"TWN","FISHLAND","TOT","USD","A","2005",1843253874.5218,
"TWN","FISHLAND","TOT","USD","A","2006",1742540857.6161,
"TWN","FISHLAND","TOT","USD","A","2007",1914363697.3382,
"TWN","FISHLAND","TOT","USD","A","2008",1849914616.6588,
"TWN","FISHLAND","TOT","USD","A","2009",1663414900.0907,
"TWN","FISHLAND","TOT","USD","A","2010",1775876239.1553,
"TWN","FISHLAND","TOT","USD","A","2011",2172593692.4687,
"TWN","FISHLAND","TOT","USD","A","2012",2309880641.0405,
"TWN","FISHLAND","TOT","USD","A","2013",2034723243.7859,
"TWN","FISHLAND","TOT","USD","A","2014",2045721787.0589,
"TWN","FISHLAND","TOT","USD","A","2015",1661862961.6138,
"TWN","FISHLAND","TOT","USD","A","2016",1632389563.3093,
"TWN","FISHLAND","TOT","USD","A","2017",1775962307.9317,
"TWN","FISHLAND","TOT","USD","A","2018",1725709922.0031,
"TWN","FISHLAND","TOT","USD","A","2019",1642612880.0497,
"TWN","FISHLAND","TOT","USD","A","2020",1337474894.244,
"THA","FISHLAND","TOT","TONNE","A","1995",2827447,
"THA","FISHLAND","TOT","TONNE","A","1996",2786125,
"THA","FISHLAND","TOT","TONNE","A","1997",2679492,
"THA","FISHLAND","TOT","TONNE","A","1998",2708968,
"THA","FISHLAND","TOT","TONNE","A","1999",2725207,
"THA","FISHLAND","TOT","TONNE","A","2000",2773665,
"THA","FISHLAND","TOT","TONNE","A","2001",2631702,
"THA","FISHLAND","TOT","TONNE","A","2002",2643711,
"THA","FISHLAND","TOT","TONNE","A","2003",2651223,
"THA","FISHLAND","TOT","TONNE","A","2004",2635969,
"THA","FISHLAND","TOT","TONNE","A","2005",2615565,
"THA","FISHLAND","TOT","TONNE","A","2006",2484803,
"THA","FISHLAND","TOT","TONNE","A","2007",2079351,
"THA","FISHLAND","TOT","TONNE","A","2008",1644832,
"THA","FISHLAND","TOT","TONNE","A","2009",1663846,
"THA","FISHLAND","TOT","TONNE","A","2010",1601320,
"THA","FISHLAND","TOT","TONNE","A","2011",1610418,
"THA","FISHLAND","TOT","TONNE","A","2012",1500200,
"THA","FISHLAND","TOT","TONNE","A","2013",1614536,
"THA","FISHLAND","TOT","TONNE","A","2014",1488280,
"THA","FISHLAND","TOT","TONNE","A","2015",1317217,
"THA","FISHLAND","TOT","TONNE","A","2016",1343283,
"THA","FISHLAND","TOT","TONNE","A","2017",1300421,
"THA","FISHLAND","TOT","TONNE","A","2018",1502831,
"THA","FISHLAND","TOT","USD","A","1995",1812714423.5842,
"THA","FISHLAND","TOT","USD","A","1996",1846059752.1987,
"THA","FISHLAND","TOT","USD","A","1997",1516943367.7489,
"THA","FISHLAND","TOT","USD","A","1998",1171669127.8046,
"THA","FISHLAND","TOT","USD","A","1999",1279383761.3127,
"THA","FISHLAND","TOT","USD","A","2000",1229649103.6381,
"THA","FISHLAND","TOT","USD","A","2001",1207591459.5205,
"THA","FISHLAND","TOT","USD","A","2002",1357002046.1495,
"THA","FISHLAND","TOT","USD","A","2003",1544474899.6441,
"THA","FISHLAND","TOT","USD","A","2004",1534918682.9381,
"THA","FISHLAND","TOT","USD","A","2005",1570753153.5635,
"THA","FISHLAND","TOT","USD","A","2006",1662926300.8406,
"THA","FISHLAND","TOT","USD","A","2007",1712868155.1055,
"THA","FISHLAND","TOT","USD","A","2008",1267373894.5881,
"THA","FISHLAND","TOT","USD","A","2009",1246098859.4643,
"THA","FISHLAND","TOT","USD","A","2010",1435234141.4633,
"THA","FISHLAND","TOT","USD","A","2011",1628806479.1055,
"THA","FISHLAND","TOT","USD","A","2012",1768286584.734,
"THA","FISHLAND","TOT","USD","A","2013",1830848603.5928,
"THA","FISHLAND","TOT","USD","A","2014",1610682809.5359,
"THA","FISHLAND","TOT","USD","A","2015",1488597641.8198,
"THA","FISHLAND","TOT","USD","A","2016",1582739747.0537,
"THA","FISHLAND","TOT","USD","A","2017",1717445174.0721,
"THA","FISHLAND","TOT","USD","A","2018",2017901098.7186,
"VNM","FISHLAND","NLD","TONNE","A","1995",990250,
"VNM","FISHLAND","NLD","TONNE","A","1996",1058708,
"VNM","FISHLAND","NLD","TONNE","A","1997",1093736,
"VNM","FISHLAND","NLD","TONNE","A","1998",1140154,
"VNM","FISHLAND","NLD","TONNE","A","1999",1289593,
"VNM","FISHLAND","NLD","TONNE","A","2000",1419612,
"VNM","FISHLAND","NLD","TONNE","A","2001",1481175,
"VNM","FISHLAND","NLD","TONNE","A","2002",1575640,
"VNM","FISHLAND","NLD","TONNE","A","2003",1647133,
"VNM","FISHLAND","NLD","TONNE","A","2004",1733434,
"VNM","FISHLAND","NLD","TONNE","A","2005",1791100,
"VNM","FISHLAND","NLD","TONNE","A","2006",1823700,
"VNM","FISHLAND","NLD","TONNE","A","2007",1876300,
"VNM","FISHLAND","NLD","TONNE","A","2008",1865000,
"VNM","FISHLAND","NLD","TONNE","A","2009",1989600,
"VNM","FISHLAND","NLD","TONNE","A","2010",2067056,
"VNM","FISHLAND","NLD","TONNE","A","2011",2176954,
"VNM","FISHLAND","NLD","TONNE","A","2012",2310063,
"VNM","FISHLAND","NLD","TONNE","A","2013",2401899,
"VNM","FISHLAND","NLD","TONNE","A","2014",2513879,
"VNM","FISHLAND","NLD","TONNE","A","2015",2589803,
"VNM","FISHLAND","NLD","TONNE","A","2016",2870200,
"VNM","FISHLAND","TOT","TONNE","A","1995",990250,
"VNM","FISHLAND","TOT","TONNE","A","1996",1058708,
"VNM","FISHLAND","TOT","TONNE","A","1997",1093736,
"VNM","FISHLAND","TOT","TONNE","A","1998",1140154,
"VNM","FISHLAND","TOT","TONNE","A","1999",1289593,
"VNM","FISHLAND","TOT","TONNE","A","2000",1419612,
"VNM","FISHLAND","TOT","TONNE","A","2001",1481175,
"VNM","FISHLAND","TOT","TONNE","A","2002",1575640,
"VNM","FISHLAND","TOT","TONNE","A","2003",1647133,
"VNM","FISHLAND","TOT","TONNE","A","2004",1733434,
"VNM","FISHLAND","TOT","TONNE","A","2005",1791100,
"VNM","FISHLAND","TOT","TONNE","A","2006",1823700,
"VNM","FISHLAND","TOT","TONNE","A","2007",1876300,
"VNM","FISHLAND","TOT","TONNE","A","2008",1865000,
"VNM","FISHLAND","TOT","TONNE","A","2009",1989600,
"VNM","FISHLAND","TOT","TONNE","A","2010",2067056,
"VNM","FISHLAND","TOT","TONNE","A","2011",2176954,
"VNM","FISHLAND","TOT","TONNE","A","2012",2310063,
"VNM","FISHLAND","TOT","TONNE","A","2013",2401899,
"VNM","FISHLAND","TOT","TONNE","A","2014",2513879,
"VNM","FISHLAND","TOT","TONNE","A","2015",2589803,
"VNM","FISHLAND","TOT","TONNE","A","2016",2870200,
"BRA","FISHLAND","NLD","TONNE","A","1995",413666,
"BRA","FISHLAND","NLD","TONNE","A","1996",422173,
"BRA","FISHLAND","NLD","TONNE","A","1997",465713,
"BRA","FISHLAND","NLD","TONNE","A","1998",432599,
"BRA","FISHLAND","NLD","TONNE","A","1999",418470,
"BRA","FISHLAND","NLD","TONNE","A","2000",467687,
"BRA","FISHLAND","NLD","TONNE","A","2001",509946,
"BRA","FISHLAND","NLD","TONNE","A","2002",516167,
"BRA","FISHLAND","NLD","TONNE","A","2003",484593,
"BRA","FISHLAND","NLD","TONNE","A","2004",500116,
"BRA","FISHLAND","NLD","TONNE","A","2005",506826,
"BRA","FISHLAND","NLD","TONNE","A","2006",527872,
"BRA","FISHLAND","NLD","TONNE","A","2007",539967,
